1	1	1701741833048492
1	0	1701741833049644
0	1	1701741833050171
0	0	1701741833051260
0	1	1701741833103262
0	0	1701741833104502
1	1	1701741833104992
1	0	1701741833106119
0	1	1701741833106519
0	0	1701741833107608
0	1	1701741833158849
0	0	1701741833159980
1	1	1701741833160443
1	0	1701741833161535
0	1	1701741833162005
0	0	1701741833162973
0	1	1701741833213933
0	0	1701741833215206
1	1	1701741833215676
1	0	1701741833216721
0	1	1701741833217160
0	0	1701741833218180
0	1	1701741833267272
0	0	1701741833268370
1	1	1701741833268808
1	0	1701741833269842
0	1	1701741833270298
0	0	1701741833271254
0	1	1701741833320664
0	0	1701741833321894
1	1	1701741833322368
1	0	1701741833323423
0	1	1701741833323957
0	0	1701741833325040
0	1	1701741833377182
0	0	1701741833378447
1	1	1701741833378940
1	0	1701741833380076
0	1	1701741833380586
0	0	1701741833381638
0	1	1701741833433102
0	0	1701741833434301
1	1	1701741833434797
1	0	1701741833435806
0	1	1701741833436244
0	0	1701741833437219
0	1	1701741833486585
0	0	1701741833487812
1	1	1701741833488282
1	0	1701741833489327
0	1	1701741833489816
0	0	1701741833490911
0	1	1701741833540521
0	0	1701741833541825
1	1	1701741833542328
1	0	1701741833543446
0	1	1701741833543962
0	0	1701741833545092
0	1	1701741833596212
0	0	1701741833597438
1	1	1701741833597989
1	0	1701741833599014
0	1	1701741833599545
0	0	1701741833600618
0	1	1701741833651294
0	0	1701741833652568
1	1	1701741833653107
1	0	1701741833654165
0	1	1701741833654635
0	0	1701741833655714
0	1	1701741833706665
0	0	1701741833707942
1	1	1701741833708490
1	0	1701741833709586
0	1	1701741833710102
0	0	1701741833711191
0	1	1701741833764717
0	0	1701741833765930
1	1	1701741833766405
1	0	1701741833767384
0	1	1701741833767818
0	0	1701741833768813
0	1	1701741833818356
0	0	1701741833819577
1	1	1701741833820120
1	0	1701741833821187
0	1	1701741833821655
0	0	1701741833822700
0	1	1701741833872010
0	0	1701741833873335
1	1	1701741833873846
1	0	1701741833874947
0	1	1701741833875469
0	0	1701741833876552
0	1	1701741833927407
0	0	1701741833928673
1	1	1701741833929212
1	0	1701741833930307
0	1	1701741833930809
0	0	1701741833931891
0	1	1701741833983242
0	0	1701741833984497
1	1	1701741833985004
1	0	1701741833986080
0	1	1701741833986573
0	0	1701741833987558
0	1	1701741834038533
0	0	1701741834039767
1	1	1701741834040177
1	0	1701741834041108
0	1	1701741834041557
0	0	1701741834042503
0	1	1701741834091374
0	0	1701741834092619
1	1	1701741834093136
1	0	1701741834094190
0	1	1701741834094630
0	0	1701741834095596
0	1	1701741834145667
0	0	1701741834146891
1	1	1701741834147401
1	0	1701741834148494
0	1	1701741834149137
0	0	1701741834150233
0	1	1701741834201399
0	0	1701741834202742
1	1	1701741834203279
1	0	1701741834204447
0	1	1701741834204943
0	0	1701741834206053
0	1	1701741834257109
0	0	1701741834258287
1	1	1701741834258622
1	0	1701741834259514
0	1	1701741834259905
0	0	1701741834260805
0	0	1701741849044584
1	0	1701741849045160
0	1	1701741849119744
0	0	1701741849193879
1	1	1701741849194297
1	0	1701741849195790
0	1	1701741849196115
0	0	1701741849197468
0	1	1701741849265315
0	0	1701741849267051
1	1	1701741849267451
1	0	1701741849269088
0	1	1701741849269548
0	0	1701741849271056
0	1	1701741849337519
0	0	1701741849339452
1	1	1701741849339978
1	0	1701741849341710
0	1	1701741849342251
0	0	1701741849343836
0	1	1701741849410658
0	0	1701741849412484
1	1	1701741849412976
1	0	1701741849414650
0	1	1701741849415177
0	0	1701741849416752
0	1	1701741849483109
0	0	1701741849484922
1	1	1701741849485445
1	0	1701741849487204
0	1	1701741849487721
0	0	1701741849489292
0	1	1701741849557781
0	0	1701741849559501
1	1	1701741849559940
1	0	1701741849561606
0	1	1701741849562033
0	0	1701741849563543
0	1	1701741849631401
0	0	1701741849633191
1	1	1701741849633682
1	0	1701741849636319
0	1	1701741849636919
0	0	1701741849639653
0	1	1701741849708289
0	0	1701741849710128
1	1	1701741849710684
1	0	1701741849712389
0	1	1701741849712887
0	0	1701741849714506
0	1	1701741849781183
0	0	1701741849783053
1	1	1701741849783585
1	0	1701741849785387
0	1	1701741849785902
0	0	1701741849787570
0	1	1701741849855323
0	0	1701741849857088
1	1	1701741849857611
1	0	1701741849859424
0	1	1701741849859898
0	0	1701741849861647
0	1	1701741849930512
0	0	1701741849932334
1	1	1701741849932875
1	0	1701741849934644
0	1	1701741849935192
0	0	1701741849936836
0	1	1701741850003535
0	0	1701741850005360
1	1	1701741850005927
1	0	1701741850007609
0	1	1701741850008149
0	0	1701741850009734
0	1	1701741850077355
0	0	1701741850079060
1	1	1701741850079506
1	0	1701741850081096
0	1	1701741850081519
0	0	1701741850083061
0	1	1701741850150720
0	0	1701741850152496
1	1	1701741850152923
1	0	1701741850154611
