runid,experimentid,tasks,sensors,samples,datagram,repeats,start_time,end_time,duration_seq_mean,duration_seq_sd,duration_seq_median,duration_seq_min,duration_seq_max,duration_coro_mean,duration_coro_sd,duration_coro_median,duration_coro_min,duration_coro_max,spike_power_seq_mean,spike_power_seq_sd,spike_power_seq_median,spike_power_seq_min,spike_power_seq_max,spike_power_coro_mean,spike_power_coro_sd,spike_power_coro_median,spike_power_coro_min,spike_power_coro_max,adjusted_power_statistics_seq_mean,adjusted_power_statistics_seq_sd,adjusted_power_statistics_seq_median,adjusted_power_statistics_seq_min,adjusted_power_statistics_seq_max,adjusted_power_statistics_coro_mean,adjusted_power_statistics_coro_sd,adjusted_power_statistics_coro_median,adjusted_power_statistics_coro_min,adjusted_power_statistics_coro_max,duration_deltas_mean,duration_deltas_sd,duration_deltas_median,duration_deltas_min,duration_deltas_max,spike_power_deltas_mean,spike_power_deltas_sd,spike_power_deltas_median,spike_power_deltas_min,spike_power_deltas_max,adjusted_power_deltas_mean,adjusted_power_deltas_sd,adjusted_power_deltas_median,adjusted_power_deltas_min,adjusted_power_deltas_max
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,32c22c69-3958-4947-bb81-31493dfa2d49,2,10,10,768,30,2023-10-16 19:08:50.552775,2023-10-16 19:09:29.020624,0.0014329333333333333,1.354668386278211e-05,0.0014275,0.001421,0.001474,0.0012087,2.14043985167084e-05,0.0011975,0.001183,0.001253,0.003990424230408669,4.208013896204208e-05,0.0039764295582771295,0.003943795499801636,0.004103296599626541,0.003408255559714635,7.200917001376883e-05,0.003367153229355812,0.003323680031776428,0.0035508491868972776,0.0003335592177629471,1.1803213274058577e-05,0.000331657324552536,0.00031750478637218474,0.0003725464326143265,0.00031734651365280153,2.173934596191775e-05,0.0003138586039543152,0.00027498355305194855,0.00036994630300998685,-0.15643171582529625,0.015902876345635378,-0.16141537284594787,-0.1859193438140807,-0.1262272089761571,-0.14581732101502973,0.019352450061582815,-0.15083686756855286,-0.18069966625346767,-0.1059919715054238,-0.04797333140199125,0.06689414959206932,-0.059997267691335204,-0.15826470943482457,0.14367541945872048
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,47d7f7e8-9489-46c8-84b9-cd247279db8d,2,10,10,832,30,2023-10-16 19:09:30.193596,2023-10-16 19:10:07.893718,0.0015246666666666666,2.1692734097934203e-05,0.001516,0.001512,0.001602,0.0012779,2.9239026824693965e-05,0.001262,0.001252,0.001342,0.00424805153667132,6.727309587500968e-05,0.004224785336732864,0.004201485321760178,0.004490394861459732,0.0036010800032377243,9.008933992656359e-05,0.003553661836385727,0.0035075584886074067,0.0037960801861286163,0.0003347005530913671,5.7573462186196175e-05,0.0003474322712421417,0.00016496428227424621,0.00037602641558647155,0.0003210713574330012,3.608985984344128e-05,0.0003210483326911926,0.00015135755968093871,0.00036180078864097594,-0.16168002358398909,0.02274041655052125,-0.16859091581981422,-0.21553884711779442,-0.11360634081902236,-0.152079053565256,0.025500850977910307,-0.15977145592058142,-0.20969811435488506,-0.10134770178646099,0.014928432961241403,0.3476720849726684,-0.08345551724210004,-0.5969465937027228,1.1001803317741934
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,87698488-ea68-4c97-9479-567d9c571e4a,2,10,10,896,30,2023-10-16 19:10:09.060230,2023-10-16 19:10:47.065444,0.0016459333333333334,1.48415384771194e-05,0.0016395,0.001634,0.001682,0.0013659666666666667,2.5159468408031045e-05,0.0013555,0.001347,0.001462,0.004580818926342329,4.7782941765876496e-05,0.004559232157230377,0.004542566466093063,0.004680264184951782,0.003842700948143005,7.793122105988682e-05,0.003817941478013992,0.003765752044200897,0.004127319183826446,0.00034281088887055716,7.092504817321537e-05,0.000362059319972992,0.00015638165426254272,0.0004243219745159149,0.0003224244171063105,4.993809881266485e-05,0.0003321736315488815,0.00016335693669319152,0.00040300419664382936,-0.17007719590429876,0.014392085733825328,-0.17384704999383893,-0.1916417910447762,-0.125598086124402,-0.16109837777460195,0.016377505932781596,-0.16550078508246652,-0.18458099862272406,-0.11436306978204687,0.00432781919187218,0.36589479046937223,-0.07589238255535505,-0.5854890245844997,1.1142819789425535
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,146a9696-f1d7-4b4f-930f-48f5371d619c,2,10,10,960,30,2023-10-16 19:10:48.230421,2023-10-16 19:11:25.920588,0.0017433666666666666,2.5695140199754852e-05,0.001732,0.001726,0.00185,0.0014464666666666667,3.298561163162876e-05,0.001429,0.001421,0.001519,0.0048487116924603784,7.39762974065848e-05,0.004814972070097923,0.004795074360132217,0.005139496297836304,0.004067184736386935,9.867019241279891e-05,0.004015376187682152,0.003987094715118408,0.004297167757749558,0.0003608544719060262,7.760636230111234e-05,0.0003822989056110382,0.00013307733273506164,0.0004403320984840393,0.00035397965699831646,4.479352262317477e-05,0.0003552240562438965,0.00014023479890823363,0.0004129691429138184,-0.17010553526133587,0.02333309759634752,-0.17504332755632576,-0.23189189189189194,-0.12449567723342943,-0.16096435095139733,0.025029253606151564,-0.16579760228152185,-0.22422461578638544,-0.10990066193423507,0.08649243068743767,0.5170726098406068,-0.06432023330642728,-0.6815249231408991,1.6455783111811046
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,552d37fd-1066-4690-8f3a-01f3cb6e5ef2,2,10,10,1024,30,2023-10-16 19:11:27.064098,2023-10-16 19:12:05.343663,0.0018736,2.7424630258721576e-05,0.0018614999999999999,0.001852,0.001964,0.0015399333333333334,2.1687328786299565e-05,0.0015325,0.001515,0.001605,0.005203527118690808,8.10096539018265e-05,0.005172817228674889,0.005133653010606766,0.005454719738006592,0.004317520104352633,6.71011291056083e-05,0.0042973990663290025,0.004233891742229462,0.004502198397636413,0.000374347225133578,0.00010012449575041402,0.00040558975207805634,9.794006216526031e-05,0.0004410574417114258,0.0003639852978666623,4.431034668706515e-05,0.00036894305151700973,0.00014289468765258788,0.00040756218326091766,-0.1779083868748266,0.017131390602221745,-0.1758212409089327,-0.22301425661914462,-0.1556503198294244,-0.1700636623463267,0.018759090886909947,-0.16904593683899982,-0.21662490546836108,-0.14438577964369603,0.16546984389086233,0.7623557023715657,-0.07318925282578541,-0.6760179646938579,2.674449498356028
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,fdc4c48d-a1e2-48cb-85d6-cc37a2f1ea2b,2,10,10,1088,30,2023-10-16 19:12:06.464987,2023-10-16 19:12:44.156990,0.0019734333333333333,1.5468952962211948e-05,0.0019655000000000002,0.001959,0.002014,0.0016226666666666666,2.4402279901021866e-05,0.0016095,0.001599,0.001679,0.0054713300588766734,5.0755864839227906e-05,0.005450138466596604,0.005424218880414963,0.005580435211896897,0.004545045695328712,7.559745297363064e-05,0.00450638572537899,0.004452992920160294,0.004722854174852372,0.0003946979432106018,9.644517245588886e-05,0.00041814652240276335,9.397365212440491e-05,0.0005159567856788635,0.0003823785496075948,5.11197954873264e-05,0.00038824623250961304,0.0001299323101043701,0.0004465420801639557,-0.17768412337838152,0.014612108948055412,-0.18140128566035368,-0.1985,-0.1494427558257346,-0.1692082276131346,0.016875383170087636,-0.17294117557795347,-0.19629490337252767,-0.13961858552713455,0.1507167087242745,0.799431883947677,-0.07552122396993464,-0.706621689209538,3.142170777815015
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,e0d75f84-3d5e-486f-8ad5-6bc10309316e,2,10,10,1152,30,2023-10-16 19:12:45.320877,2023-10-16 19:13:23.292998,0.0020811,2.786216072023126e-05,0.0020745,0.002052,0.002179,0.0017114666666666668,3.6517103534846694e-05,0.0016970000000000002,0.001669,0.001806,0.005778002942101161,8.869314856605788e-05,0.005750858412265778,0.005692777479410172,0.006105873268604279,0.004801433832859993,0.00011921636795647047,0.004747934728860856,0.004670626491308213,0.00515253999376297,0.0004417573413848877,3.7019736733130474e-05,0.00044095396113395693,0.0002872635717391968,0.0005237973811626434,0.0003951357081492742,0.000104865653456114,0.0004049699831008911,-0.00014036379647254944,0.000518191703081131,-0.17757501179976162,0.015909429341148657,-0.1810510348194515,-0.20573038985439165,-0.13629842180774743,-0.168971163837426,0.018337254848317684,-0.17316836903094351,-0.1997403182401751,-0.11882736281626545,-0.08842109748224815,0.27965982715518867,-0.0736456768316485,-1.2766029083950718,0.803889368720901
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,dff7066c-09d9-4933-97ab-f4b1d6edea6f,2,10,10,1216,30,2023-10-16 19:13:24.510592,2023-10-16 19:14:02.480328,0.0021718333333333333,2.6952171345364443e-05,0.002159,0.002153,0.002263,0.0017782333333333333,2.6671285519531438e-05,0.0017664999999999998,0.001753,0.001856,0.0060448656672000885,0.00011841760079827047,0.005994819051742553,0.005960633202552796,0.006562858818292618,0.004991972564140955,8.628551035188988e-05,0.004955315363645554,0.004886394109964371,0.0052454616584777835,0.0004353054627656937,9.878950012838614e-05,0.00046273048412799833,0.00013793695211410524,0.0005358653383255005,0.00041949769653081893,6.492369186248904e-05,0.00042162341821193696,0.00015761188673973084,0.0005709206610918045,-0.18108337112289472,0.017159443640803775,-0.1821345707656612,-0.22227132125497118,-0.1427251732101616,-0.17385607524106994,0.0222344235629765,-0.17487488695992665,-0.24758763436248055,-0.1248174320746651,0.06411187389521293,0.4901206773091779,-0.07588190571670372,-0.6826110791272123,1.5007497978796738
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,08a79ae7-275b-45ac-9c50-42ef01ba0723,2,10,10,1280,30,2023-10-16 19:14:03.642681,2023-10-16 19:14:43.644124,0.0023020333333333334,5.224312086926771e-05,0.002277,0.002262,0.00246,0.001862,2.57815758861326e-05,0.0018544999999999998,0.001841,0.001943,0.006396305876557032,0.00016240266621821994,0.006323193090558052,0.006254253696918488,0.006868589869737625,0.005221792407759031,8.18698289460499e-05,0.00519926125216484,0.005129767164230347,0.005477738491296768,0.00044782383105754854,0.00012949676613012415,0.00048672802716493606,9.859879612922668e-05,0.0006127800618410111,0.00043380770620505014,6.365413711287387e-05,0.00043539121651649476,0.0001130015960931778,0.0005044164611101151,-0.19074062172596745,0.021791686952081793,-0.187127702780169,-0.25040650406504067,-0.14668423364075533,-0.18311524424658146,0.02438313200165366,-0.17737477413327674,-0.2476436584496448,-0.13381826098892327,0.20041938740755538,0.878880367517237,-0.09613845262281637,-0.7843636141153734,3.406387557154812
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,a7f5126d-f99d-4279-b937-9bce1a1f0c61,2,10,10,1344,30,2023-10-16 19:14:44.803283,2023-10-16 19:15:22.663002,0.0023897666666666665,2.0787402241598725e-05,0.002381,0.00237,0.002458,0.0019493666666666667,2.401936479296382e-05,0.0019405,0.001922,0.002012,0.006645734741695722,6.520309069855752e-05,0.006614445888161659,0.006578734570264816,0.006841346926450729,0.005470753421640396,7.664686851672647e-05,0.005446554733037949,0.0053609591152668,0.005668010420322419,0.0004644840461055438,0.00013286527241226876,0.000507374414563179,0.00011604271125793457,0.0005542233684062958,0.00045543172892332075,6.310852142981598e-05,0.00046291219967603683,0.00013166748785972595,0.0005050352255105972,-0.1842007019804941,0.013935862232661694,-0.18466239104690307,-0.21480878763222133,-0.1510548523206752,-0.17669115925513768,0.016034863763438188,-0.17719487240602458,-0.20912141867841239,-0.14111645388633762,0.2437749798762171,0.9654916934158235,-0.08213691441147422,-0.7624288412119032,3.0793030553475713
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,93eda45d-4e2d-4ab4-98d2-5a7681b03558,2,10,10,1408,30,2023-10-16 19:15:23.842969,2023-10-16 19:15:59.788223,0.0025325666666666667,3.858415194881438e-05,0.002511,0.002502,0.002612,0.002080433333333333,3.879982521586414e-05,0.002068,0.002038,0.002188,0.00702294728269577,0.00011365123252202697,0.006961854637384414,0.006930398952007294,0.007247012380123138,0.005836655396882693,0.00011800835152622563,0.005814121980786324,0.005683599490404129,0.00614798708820343,0.000522005552915732,2.507954812793474e-05,0.000517551507115364,0.0004397649552822113,0.000559963079214096,0.0004971311888774236,6.188433219364307e-05,0.00048638405919075014,0.0003860135748386383,0.0007694999412298202,-0.17837108210345165,0.018583579723224223,-0.18299745281981925,-0.21784073506891272,-0.13551955748715924,-0.16877397075125214,0.018699006840997387,-0.17334723305945038,-0.1999934821898945,-0.12494318845949197,-0.04765965461368428,0.106069045231488,-0.05878468282939449,-0.2795247268934899,0.41726665866666407
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,ba7d9e61-a91d-4114-9b0e-fd9d511c0b92,2,10,10,1472,30,2023-10-16 19:16:00.961227,2023-10-16 19:16:36.772421,0.0026590666666666666,5.0984063320254075e-05,0.002665,0.002587,0.002757,0.0021738,5.197771405728311e-05,0.0021685,0.002104,0.002299,0.007859095411777496,0.0005117726999646558,0.008158462788820268,0.0071921055946350095,0.008523623872041702,0.00646826798388958,0.0004220318203916948,0.006672260443449021,0.005905116052150727,0.0071042601652145385,0.0005784488714694977,3.872899074627261e-05,0.0005685896345376969,0.000523179174900055,0.0006736613442897796,0.0005203932940483093,4.5853185899268455e-05,0.0005152128773927688,0.0003933854444026947,0.0006875291974544525,-0.18229248173516852,0.021829034769892414,-0.18406134653088208,-0.22647058823529417,-0.13557401812688835,-0.1767002157869643,0.02142039451688892,-0.17449447655253986,-0.2211905725164392,-0.13780578825214385,-0.09764761435241237,0.09164098938833327,-0.1135338136964556,-0.2806666407241104,0.2680515700330574
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,b64bc172-6e2a-4f32-a40d-08c7e4c2afb7,2,10,10,1536,30,2023-10-16 19:16:37.907054,2023-10-16 19:17:13.914676,0.0027440666666666666,2.984319171861519e-05,0.0027335,0.002723,0.002846,0.0022499,3.5411229467695615e-05,0.002246,0.002209,0.002335,0.0076107836721022925,8.976577084106232e-05,0.0075783063318729405,0.007543182819604873,0.007914489941596985,0.006313037738553683,0.00011441190499394389,0.006304069455146789,0.006181302471399307,0.0065837730262279515,0.000564220339123408,1.7647141349332005e-05,0.0005609263269901276,0.0005374470052719116,0.000613122177362442,0.0005211555264234543,3.482666698647257e-05,0.000518868896484375,0.00042523684668540956,0.0006190898480415344,-0.17994905735769443,0.0177804289711863,-0.17953786531829455,-0.22241742796907937,-0.14936247723132975,-0.17035400245892807,0.02004517984238316,-0.16976056714762094,-0.21658917822547277,-0.134267987511183,-0.07487586433575551,0.07427068958400342,-0.07293324961516405,-0.3064402783231337,0.08711402843662504
3fcc7da1-821c-464a-bb0e-7b8d2ea29df8,de1dd052-3a3d-4daa-a65a-d6ac98f8e66e,2,10,10,1600,30,2023-10-16 19:17:15.017951,2023-10-16 19:17:50.923224,0.0028412666666666666,0.00011159036336262325,0.002809,0.002803,0.003417,0.0023229,5.1758291023324676e-05,0.0022965,0.002267,0.002432,0.007930338835851352,0.0004742340302872068,0.007808290357351304,0.007769583946466446,0.010407802540540695,0.006529522281599045,0.00016096639119716062,0.006443620392203331,0.00634667783498764,0.0068553299934864045,0.0006179037125746409,0.00013246928728527854,0.000587403439283371,0.0005707793226242065,0.0013125267119407653,0.0005530755388180415,3.601873494559089e-05,0.0005492325155735016,0.0004662484118938446,0.0006312162444591522,-0.18148500735454148,0.031157278478074292,-0.18441247481427842,-0.308750365817969,-0.13482746353610814,-0.17455474775888158,0.04147873220410145,-0.17665937854179317,-0.36089941918124846,-0.12293078214471713,-0.08558725767176899,0.11115283146852448,-0.08420914682247697,-0.5685948940032352,0.07824281545966662
